"store","websites","attribute_set","type","category_ids","sku","has_options","exclude_from_supply_needs","name","meta_title","meta_description","image","small_image","thumbnail","url_key","url_path","custom_design","page_layout","options_container","image_label","small_image_label","thumbnail_label","country_of_manufacture","msrp_enabled","msrp_display_actual_price_type","gift_message_available","videoid","taxunit","unitinbox","product_barcode_","upccode","retailupc","boxincase","price","special_price","weight","msrp","manufacturer","status","is_recurring","visibility","tax_class_id","new","sale","mv_created_userid","mv_shipping_","description","short_description","meta_keyword","custom_layout_update","special_from_date","special_to_date","news_from_date","news_to_date","custom_design_from","custom_design_to","mv_created_date","qty","min_qty","use_config_min_qty","is_qty_decimal","backorders","use_config_backorders","min_sale_qty","use_config_min_sale_qty","max_sale_qty","use_config_max_sale_qty","is_in_stock","low_stock_date","notify_stock_qty","use_config_notify_stock_qty","manage_stock","use_config_manage_stock","stock_status_changed_auto","use_config_qty_increments","qty_increments","use_config_enable_qty_inc","enable_qty_increments","is_decimal_divided","stock_ordered_qty","stock_reserved_qty","stock_ordered_qty_for_valid_orders","shelf_location","is_favorite_warehouse","ideal_stock_level","use_config_ideal_stock_level","stock_status_changed_automatically","use_config_enable_qty_increments","product_name","store_id","product_type_id","product_status_changed","product_changed_websites","cost","default_supply_delay","outofstock_period_enabled","manual_supply_need_qty","waiting_for_delivery_qty","manual_supply_need_comments","manual_supply_need_date","outofstock_period_from","outofstock_period_to","supply_date"
"admin","base","Default","simple","12","070137500186","0","0","BLACK MILDS 5PK REG","","","/0/7/070137500186.png","/0/7/070137500186.png","/0/7/070137500186.png","black-milds-5pk-reg","black-milds-5pk-reg.html","","","","","","","","","","","","50","10","","","","30","29.9900","","1.0000","","","Enabled","","Catalog, Search","None","","","","","","","","","","","","","","","","-1.0000","0.0000","1","0","1","0","1.0000","1","0.0000","1","1","2015-12-19 21:00:04","","1","1","1","0","1","0.0000","1","0","0","4","0","4","","0","","1","0","1","BLACK MILDS 5PK REG","0","simple","","","","","","","","","","","",""
"admin","base","Default","simple","12","070137510185","0","0","BLACK MILDS 5PK ROYALE","","","/0/7/070137510185.png","/0/7/070137510185.png","/0/7/070137510185.png","black-milds-5pk-royale","black-milds-5pk-royale.html","","","","","","","","","","","","50","10","","","","30","29.9900","","1.0000","","","Enabled","","Catalog, Search","None","","","","","","","","","","","","","","","","30.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","1","","","1","1","1","0","1","0.0000","1","0","0","0","0","0","","0","","1","0","1","BLACK MILDS 5PK ROYALE","0","simple","","","","","","","","","","","",""
"admin","base","Default","simple","12","070137500230","0","0","BLACK MILDS 5PK WINE","","","/0/7/070137500230.png","/0/7/070137500230.png","/0/7/070137500230.png","black-milds-5pk-wine","black-milds-5pk-wine.html","","","","","","","","","","","","50","10","","","","30","29.9900","","1.0000","","","Enabled","","Catalog, Search","None","","","","","","","","","","","","","","","","60.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","1","","","1","1","1","0","1","0.0000","1","0","0","0","0","0","","0","","1","0","1","BLACK MILDS 5PK WINE","0","simple","","","","","","","","","","","",""
"admin","base","Default","simple","12","070137505259","0","0","BLACK MILDS 5PK WOOD","","","/0/7/070137505259.png","/0/7/070137505259.png","/0/7/070137505259.png","black-milds-5pk-wood","black-milds-5pk-wood.html","","","","","","","","","","","","50","10","","","","30","33.9900","","1.0000","","","Enabled","","Catalog, Search","None","","","","","","","","","","","","","","","","60.0000","0.0000","1","0","1","0","1.0000","1","0.0000","1","1","","","1","1","1","0","1","0.0000","1","0","0","1","2","1","","0","","1","0","1","BLACK MILDS 5PK WOOD","0","simple","","","","","","","","","","","",""
"admin","base","Default","simple","12","070137505297","0","0","BLACK MILDS 5PK WOOD TIP WINE","","","/0/7/070137505297.png","/0/7/070137505297.png","/0/7/070137505297.png","black-milds-5pk-wood-tip-wine","black-milds-5pk-wood-tip-wine.html","","","","","","","","","","","","50","10","","","","30","33.9900","","1.0000","","","Enabled","","Catalog, Search","None","","","","","","","","","","","","","","","","-1.0000","0.0000","1","0","1","0","1.0000","1","0.0000","1","1","2015-12-19 21:00:05","","1","1","1","0","1","0.0000","1","0","0","2","0","2","","0","","1","0","1","BLACK MILDS 5PK WOOD TIP WINE","0","simple","","","","","","","","","","","",""
"admin","base","Default","simple","12","025900293345","0","0","BLACKSTONE CIGARILLO CHERRY","","","/0/2/025900293345.png","/0/2/025900293345.png","/0/2/025900293345.png","blackstone-cigarillo-cherry","blackstone-cigarillo-cherry.html","","No layout updates","Product Info Column","","",""," ","Use config","Use config","No","","100","20","","","","20","38.9900","","1.0000","","","Enabled","No","Catalog, Search","None","No","No","","","","","","","","","","","","","","-4.0000","0.0000","1","0","1","0","1.0000","1","0.0000","1","1","2015-12-15 08:52:41","","1","1","1","0","1","0.0000","1","0","0","0","0","0","","0","","1","0","1","BLACKSTONE CIGARILLO CHERRY","0","simple","","","","","","","","","","","",""
"admin","base","Default","simple","12","025900296414","0","0","BLACKSTONE CIGARILLO PEACH","","","/0/2/025900296414.png","/0/2/025900296414.png","/0/2/025900296414.png","blackstone-cigarillo-peach","blackstone-cigarillo-peach.html","","No layout updates","Product Info Column","","",""," ","Use config","Use config","No","","100","20","","","","20","38.9900","","1.0000","","","Enabled","No","Catalog, Search","None","No","No","","","","","","","","","","","","","","-4.0000","0.0000","1","0","1","0","1.0000","1","0.0000","1","1","2015-12-31 09:52:04","","1","1","1","0","1","0.0000","1","0","0","1","0","1","","0","","1","0","1","BLACKSTONE CIGARILLO PEACH","0","simple","","","","","","","","","","","",""
"admin","base","Default","simple","12","025900293307","0","0","BLACKSTONE CIGARILLO VANILLA","","","/0/2/025900293307.png","/0/2/025900293307.png","/0/2/025900293307.png","blackstone-cigarillo-vanilla","blackstone-cigarillo-vanilla.html","","No layout updates","Product Info Column","","",""," ","Use config","Use config","No","","100","20","","","","20","38.9900","","1.0000","","","Enabled","No","Catalog, Search","None","No","No","","","","","","","","","","","","","","-4.0000","0.0000","1","0","1","0","1.0000","1","0.0000","1","1","2015-12-31 09:52:04","","1","1","1","0","1","0.0000","1","0","0","1","0","1","","0","","1","0","1","BLACKSTONE CIGARILLO VANILLA","0","simple","","","","","","","","","","","",""
"admin","base","Default","simple","12","025900283605","0","0","BLACKSTONE CIGARILLO WINE","","","/0/2/025900283605.png","/0/2/025900283605.png","/0/2/025900283605.png","blackstone-cigarillo-wine","blackstone-cigarillo-wine.html","","No layout updates","Product Info Column","","",""," ","Use config","Use config","No","","100","20","","","","20","38.9900","","1.0000","","","Enabled","No","Catalog, Search","None","No","No","","","","","","","","","","","","","","-3.0000","0.0000","1","0","1","0","1.0000","1","0.0000","1","1","2015-12-15 08:43:24","","1","1","1","0","1","0.0000","1","0","0","0","0","0","","0","","1","0","1","BLACKSTONE CIGARILLO WINE","0","simple","","","","","","","","","","","",""
"admin","base","Default","simple","5","025900297404","0","0","BLK 2/.99  BLK CHERRY","","","/0/2/025900297404.png","/0/2/025900297404.png","/0/2/025900297404.png","blk-2-99-blk-cherry","blk-2-99-blk-cherry.html","","No layout updates","Product Info Column","","",""," ","Use config","Use config","No","","30","15","","","","48","9.9900","","1.0000","","","Enabled","No","Catalog, Search","None","No","No","","","","","","","","","","","","","","96.0000","0.0000","1","0","1","0","1.0000","1","0.0000","1","1","","","1","1","1","0","1","0.0000","1","0","0","1","1","1","","0","","1","0","1","BLK 2/.99  BLK CHERRY","0","simple","","","","","","","","","","","",""
"admin","base","Default","simple","5","025900297411","0","0","BLK 2/.99 SMOOTH","","","/0/2/025900297411.png","/0/2/025900297411.png","/0/2/025900297411.png","blk-2-99-smooth","blk-2-99-smooth.html","","No layout updates","Product Info Column","","",""," ","Use config","Use config","No","","30","15","","","","48","9.9900","","1.0000","","","Enabled","No","Catalog, Search","None","No","No","","","","","","","","","","","","","","240.0000","0.0000","1","0","1","0","1.0000","1","0.0000","1","1","","","1","1","1","0","1","0.0000","1","0","0","4","4","4","","0","","1","0","1","BLK 2/.99 SMOOTH","0","simple","","","","","","","","","","","",""
"admin","base","Default","simple","16","10000014","0","0","BLUNT EFFECTS DISPLAY 18CT","","","/1/0/10000014.png","/1/0/10000014.png","/1/0/10000014.png","blunt-effects-display-18ct","blunt-effects-display-18ct.html","","No layout updates","Product Info Column","","",""," ","Use config","Use config","No","","0","24","","","","24","28.9900","","1.0000","","","Enabled","No","Catalog, Search","None","No","No","","","","","","","","","","","","","","-2.0000","0.0000","1","0","1","0","1.0000","1","0.0000","1","1","2015-12-19 18:22:06","","1","1","1","0","1","0.0000","1","0","0","0","0","0","","0","","1","0","1","BLUNT EFFECTS DISPLAY 18CT","0","simple","","","","","","","","","","","",""
"admin","base","Default","simple","16","10000021","0","0","BLUNT EFFECTS DISPLAY 50CT","","","/1/0/10000021.png","/1/0/10000021.png","/1/0/10000021.png","blunt-effects-display-50ct","blunt-effects-display-50ct.html","","","","","","","","","","","","0","50","","","","1","79.9900","","1.0000","","","Enabled","","Catalog, Search","None","","","","","","","","","","","","","","","","50.0000","0.0000","1","0","1","0","1.0000","1","0.0000","1","1","","","1","1","1","0","1","0.0000","1","0","0","1","1","1","","0","","1","0","1","BLUNT EFFECTS DISPLAY 50CT","0","simple","","","","","","","","","","","",""
"admin","base","Default","simple","16","087860098224","0","0","BLUNT EFFECTS JUMBO INCENSE DISPLAY","","","","","","blunt-effects-jumbo-incense-display","blunt-effects-jumbo-incense-display.html","","","","","","","","","","","","0","1","","","87860098224","1","54.9900","","1.0000","","","Enabled","","Catalog, Search","None","","","","","","","","","","","","","","","","4.0000","0.0000","1","0","1","0","1.0000","1","0.0000","1","1","","","1","1","1","0","1","0.0000","1","0","0","1","1","1","","0","","1","0","1","BLUNT EFFECTS JUMBO INCENSE DISPLAY","0","simple","","","","","","","","","","","",""
"admin","base","Default","simple","16","087860098934","0","0","BLUNT EFFECTS PERFUME WANDS INCENSE","","","/0/8/087860098934.png","/0/8/087860098934.png","/0/8/087860098934.png","blunt-effects-perfume-wands-incense","blunt-effects-perfume-wands-incense.html","","","","","","","","","","","","0","72","","","87860098934","12","29.9900","","1.0000","","","Enabled","","Catalog, Search","None","","","","","","","","","","","","","","","","60.0000","0.0000","1","0","1","0","1.0000","1","0.0000","1","1","","","1","1","1","0","1","0.0000","1","0","0","1","1","1","","0","","1","0","1","BLUNT EFFECTS PERFUME WANDS INCENSE","0","simple","","","","","","","","","","","",""
"admin","base","Default","simple","16","10000243","0","0","BLUNT XTRENE DISPLAY 48PC","","","","","","blunt-xtrene-display-48pc","blunt-xtrene-display-48pc.html","","","","","","","","","","","","0","48","","","","1","109.0000","","1.0000","","","Enabled","","Catalog, Search","None","","","","","","","","","","","","","","","","5.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","1","","","1","1","1","0","1","0.0000","1","0","0","0","0","0","","0","","1","0","1","BLUNT XTRENE DISPLAY 48PC","0","simple","","","","","","","","","","","",""
"admin","base","Default","simple","16","091037553416","0","0","BLUNTWALLA PERFUME WANDS","","","/0/9/091037553416.png","/0/9/091037553416.png","/0/9/091037553416.png","bluntwalla-perfume-wands","bluntwalla-perfume-wands.html","","No layout updates","Product Info Column","","",""," ","Use config","Use config","No","","0","72","","","91037553416","12","28.9900","","1.0000","","","Enabled","No","Catalog, Search","None","No","No","","","","","","","","","","","","","","12.0000","0.0000","1","0","1","0","1.0000","1","0.0000","1","1","","","1","1","1","0","1","0.0000","1","0","0","0","0","0","","0","","1","0","1","BLUNTWALLA PERFUME WANDS","0","simple","","","","","","","","","","","",""
"admin","base","Default","simple","16","749967302917","0","0","BLUNTWOODS INCENSE","","","/7/4/749967302917.png","/7/4/749967302917.png","/7/4/749967302917.png","bluntwoods-incense","bluntwoods-incense.html","","","","","","","","","","","","0","12","","","","","29.9900","","1.0000","","","Enabled","","Catalog, Search","None","","","","","","","","","","","","","","","","72.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","1","","","1","1","1","0","1","0.0000","1","0","0","0","0","0","","0","","1","0","1","BLUNTWOODS INCENSE","0","simple","","","","","","","","","","","",""
"admin","base","Default","simple","16","0749967302917","0","0","BLUNTWOODS LONG LASTING INCENSE","","","/0/7/0749967302917.png","/0/7/0749967302917.png","/0/7/0749967302917.png","bluntwoods-long-lasting-incense","bluntwoods-long-lasting-incense.html","","","","","","","","","","","","0","72","","","749967302917","6","29.9900","","1.0000","","","Enabled","","Catalog, Search","None","","","","","","","","","","","","","","","","36.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","1","","","1","1","1","0","1","0.0000","1","0","0","0","0","0","","0","","1","0","1","BLUNTWOODS LONG LASTING INCENSE","0","simple","","","","","","","","","","","",""
"admin","base","Default","simple","17","10000175","0","0","BOB MARLEY","","","","","","bob-marley","bob-marley.html","","","","","","","","","","","","0","1","","","","1","14.9900","","1.0000","","","Enabled","","Catalog, Search","None","","","","","","","","","","","","","","","","50.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","1","","","1","1","1","0","1","0.0000","1","0","0","0","0","0","","0","","1","0","1","BOB MARLEY","0","simple","","","","","","","","","","","",""
"admin","base","Default","simple","9","617723253271","0","0","BOTTLE OPENER KEYCHAIN 24 CT","","","","","","bottle-opener-keychain-24-ct","bottle-opener-keychain-24-ct.html","","","","","","","","","","","","0","24","","","","1","7.9900","","1.0000","","","Enabled","","Catalog, Search","None","","","","","","","","","","","","","","","","12.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","1","","","1","1","1","0","1","0.0000","1","0","0","0","0","0","","0","","1","0","1","BOTTLE OPENER KEYCHAIN 24 CT","0","simple","","","","","","","","","","","",""
"admin","base","Default","simple","9","10000042","0","0","BOUNCE 4 IN ONE","","","","","","bounce-4-in-one","bounce-4-in-one.html","","","","","","","","","","","","0","1","","","","1","0.8900","","1.0000","","","Enabled","","Catalog, Search","None","","","","","","","","","","","","","","","","45.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","1","","","1","1","1","0","1","0.0000","1","0","0","0","0","0","","0","","1","0","1","BOUNCE 4 IN ONE","0","simple","","","","","","","","","","","",""
"admin","base","Default","simple","18","033300635368","0","0","BOWIE CHEWING TOBACCO B1G1F","","","/0/3/033300635368.png","/0/3/033300635368.png","/0/3/033300635368.png","bowie-chewing-tobacco-b1g1f","bowie-chewing-tobacco-b1g1f.html","","","","","","","","","","","","12","6","","","","12","18.4900","","1.0000","","","Enabled","","Catalog, Search","None","","","","","","","","","","","","","","","","24.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","1","","","1","1","1","0","1","0.0000","1","0","0","0","0","0","","0","","1","0","1","BOWIE CHEWING TOBACCO B1G1F","0","simple","","","","","","","","","","","",""
"admin","base","Default","simple","15","031146263622","0","0","BOWL NOODLE SOUP BEEF FLAVOR","","","/0/3/031146263622.png","/0/3/031146263622.png","/0/3/031146263622.png","bowl-noodle-soup-beef-flavor","bowl-noodle-soup-beef-flavor.html","","","","","","","","","","","","0","1","","","","1","0.9500","","1.0000","","","Enabled","","Catalog, Search","None","","","","","","","","","","","","","","","","12.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","1","","","1","1","1","0","1","0.0000","1","0","0","0","0","0","","0","","1","0","1","BOWL NOODLE SOUP BEEF FLAVOR","0","simple","","","","","","","","","","","",""
"admin","base","Default","simple","15","031146007622","0","0","BOWL NOODLE SOUP CHICKEN FLAVOR","","","/0/3/031146007622.png","/0/3/031146007622.png","/0/3/031146007622.png","bowl-noodle-soup-chicken-flavor","bowl-noodle-soup-chicken-flavor.html","","","","","","","","","","","","0","1","","","","1","0.9500","","1.0000","","","Enabled","","Catalog, Search","None","","","","","","","","","","","","","","","","60.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","1","","","1","1","1","0","1","0.0000","1","0","0","0","0","0","","0","","1","0","1","BOWL NOODLE SOUP CHICKEN FLAVOR","0","simple","","","","","","","","","","","",""
"admin","base","Default","simple","15","031146250103","0","0","BOWL NOODLE SOUP HOT AND SPICY FLAVOR","","","/0/3/031146250103.png","/0/3/031146250103.png","/0/3/031146250103.png","bowl-noodle-soup-hot-and-spicy-flavor","bowl-noodle-soup-hot-and-spicy-flavor.html","","","","","","","","","","","","0","1","","","","1","0.9500","","1.0000","","","Enabled","","Catalog, Search","None","","","","","","","","","","","","","","","","60.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","1","","","1","1","1","0","1","0.0000","1","0","0","0","0","0","","0","","1","0","1","BOWL NOODLE SOUP HOT AND SPICY FLAVOR","0","simple","","","","","","","","","","","",""
"admin","base","Default","simple","15","031146263257","0","0","BOWL NOODLE SOUP LOBSTER ARTIFICIALLY FLAVOURED","","","/0/3/031146263257.png","/0/3/031146263257.png","/0/3/031146263257.png","bowl-noodle-soup-lobster-artificially-flavoured","bowl-noodle-soup-lobster-artificially-flavoured.html","","","","","","","","","","","","0","1","","","","1","0.9500","","1.0000","","","Enabled","","Catalog, Search","None","","","","","","","","","","","","","","","","36.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","1","","","1","1","1","0","1","0.0000","1","0","0","0","0","0","","0","","1","0","1","BOWL NOODLE SOUP LOBSTER ARTIFICIALLY FLAVOURED","0","simple","","","","","","","","","","","",""
"admin","base","Default","simple","15","031146007592","0","0","BOWL NOODLE SOUP SAVORY SHRIMP FLAVOR","","","/0/3/031146007592.png","/0/3/031146007592.png","/0/3/031146007592.png","bowl-noodle-soup-savory-shrimp-flavor","bowl-noodle-soup-savory-shrimp-flavor.html","","","","","","","","","","","","0","1","","","","1","0.9500","","1.0000","","","Enabled","","Catalog, Search","None","","","","","","","","","","","","","","","","60.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","1","","","1","1","1","0","1","0.0000","1","0","0","0","0","0","","0","","1","0","1","BOWL NOODLE SOUP SAVORY SHRIMP FLAVOR","0","simple","","","","","","","","","","","",""
"admin","base","Default","simple","15","031146026128","0","0","BOWL NOODLE SOUP SHRIMP HABANERO LIME FLAVOR","","","/0/3/031146026128.png","/0/3/031146026128.png","/0/3/031146026128.png","bowl-noodle-soup-shrimp-habanero-lime-flavor","bowl-noodle-soup-shrimp-habanero-lime-flavor.html","","","","","","","","","","","","0","1","","","","1","0.9500","","1.0000","","","Enabled","","Catalog, Search","None","","","","","","","","","","","","","","","","60.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","1","","","1","1","1","0","1","0.0000","1","0","0","0","0","0","","0","","1","0","1","BOWL NOODLE SOUP SHRIMP HABANERO LIME FLAVOR","0","simple","","","","","","","","","","","",""
"admin","base","Default","simple","15","031146262571","0","0","BOWL NOODLE SOUP SPICY CHICKEN FLAVOR","","","/0/3/031146262571.png","/0/3/031146262571.png","/0/3/031146262571.png","bowl-noodle-soup-spicy-chicken-flavor","bowl-noodle-soup-spicy-chicken-flavor.html","","","","","","","","","","","","0","1","","","","1","0.9500","","1.0000","","","Enabled","","Catalog, Search","None","","","","","","","","","","","","","","","","60.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","1","","","1","1","1","0","1","0.0000","1","0","0","0","0","0","","0","","1","0","1","BOWL NOODLE SOUP SPICY CHICKEN FLAVOR","0","simple","","","","","","","","","","","",""
"admin","base","Default","simple","15","031146250301","0","0","BOWL NOODLE SOUP SPICY KIMCHI FLAVOR","","","/0/3/031146250301.png","/0/3/031146250301.png","/0/3/031146250301.png","bowl-noodle-soup-spicy-kimchi-flavor","bowl-noodle-soup-spicy-kimchi-flavor.html","","","","","","","","","","","","0","1","","","","1","0.9500","","1.0000","","","Enabled","","Catalog, Search","None","","","","","","","","","","","","","","","","48.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","1","","","1","1","1","0","1","0.0000","1","0","0","0","0","0","","0","","1","0","1","BOWL NOODLE SOUP SPICY KIMCHI FLAVOR","0","simple","","","","","","","","","","","",""
"admin","base","Default","simple","15","031146262984","0","0","BOWL NOODLE SOUP SPICY SEAFOOD FLAVOR","","","/0/3/031146262984.png","/0/3/031146262984.png","/0/3/031146262984.png","bowl-noodle-soup-spicy-seafood-flavor","bowl-noodle-soup-spicy-seafood-flavor.html","","","","","","","","","","","","0","1","","","","1","0.9500","","1.0000","","","Enabled","","Catalog, Search","None","","","","","","","","","","","","","","","","60.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","1","","","1","1","1","0","1","0.0000","1","0","0","0","0","0","","0","","1","0","1","BOWL NOODLE SOUP SPICY SEAFOOD FLAVOR","0","simple","","","","","","","","","","","",""
"admin","base","Default","simple","15","031146262748","0","0","BOWL NOODLE SOUP SPICY SHRIMP FLAVOR","","","/0/3/031146262748.png","/0/3/031146262748.png","/0/3/031146262748.png","bowl-noodle-soup-spicy-shrimp-flavor","bowl-noodle-soup-spicy-shrimp-flavor.html","","","","","","","","","","","","0","1","","","","1","0.9500","","1.0000","","","Enabled","","Catalog, Search","None","","","","","","","","","","","","","","","","60.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","1","","","1","1","1","0","1","0.0000","1","0","0","0","0","0","","0","","1","0","1","BOWL NOODLE SOUP SPICY SHRIMP FLAVOR","0","simple","","","","","","","","","","","",""
"admin","base","Default","simple","13","079594184021","0","0","BROWN PAPER BAGS # 2","","","","","","brown-paper-bags-2","brown-paper-bags-2.html","","","","","","","","","","","","0","1","","","","1","5.4900","","1.0000","","Pepsi","Enabled","","Catalog, Search","None","","","-1","","","","","","","","","","","","","220.0000","0.0000","1","0","1","0","1.0000","1","0.0000","1","1","","","1","1","1","0","1","0.0000","1","0","0","1","1","1","","0","","1","0","1","BROWN PAPER BAGS # 2","0","simple","","","","","","","","","","","",""
"admin","base","Default","simple","13","079594184045","0","0","BROWN PAPER BAGS #4","","","","","","brown-paper-bags-4","brown-paper-bags-4.html","","","","","","","","","","","","0","1","","","","1","6.4900","","1.0000","","Pepsi","Enabled","","Catalog, Search","None","","","-1","","","","","","","","","","","","","128.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","1","","","1","1","1","0","1","0.0000","1","0","0","0","0","0","","0","","1","0","1","BROWN PAPER BAGS #4","0","simple","","","","","","","","","","","",""
"admin","base","Default","simple","15","20745527101024","0","0","BUDS BEST 1OZ CACO CHOCOLATE","","","/2/0/20745527101024.png","/2/0/20745527101024.png","/2/0/20745527101024.png","buds-best-1oz-caco-chocolate","buds-best-1oz-caco-chocolate.html","","","","","","","","","","","","0","12","","","","12","1.4900","","1.0000","","","Enabled","","Catalog, Search","None","","","","","","","","","","","","","","","","60.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","1","","","1","1","1","0","1","0.0000","1","0","0","0","0","0","","0","","1","0","1","BUDS BEST 1OZ CACO CHOCOLATE","0","simple","","","","","","","","","","","",""
"admin","base","Default","simple","15","20745527101017","0","0","BUDS BEST 1OZ CHOCOLATE CHIP","","","/2/0/20745527101017.png","/2/0/20745527101017.png","/2/0/20745527101017.png","buds-best-1oz-chocolate-chip","buds-best-1oz-chocolate-chip.html","","","","","","","","","","","","0","12","","","","12","1.4900","","1.0000","","","Enabled","","Catalog, Search","None","","","","","","","","","","","","","","","","90.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","1","","","1","1","1","0","1","0.0000","1","0","0","0","0","0","","0","","1","0","1","BUDS BEST 1OZ CHOCOLATE CHIP","0","simple","","","","","","","","","","","",""
"admin","base","Default","simple","15","20745527101031","0","0","BUDS BEST 1OZ LEMON CREMES","","","/2/0/20745527101031.png","/2/0/20745527101031.png","/2/0/20745527101031.png","buds-best-1oz-lemon-cremes","buds-best-1oz-lemon-cremes.html","","","","","","","","","","","","0","1","","","","12","1.4900","","1.0000","","","Enabled","","Catalog, Search","None","","","","","","","","","","","","","","","","60.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","1","","","1","1","1","0","1","0.0000","1","0","0","0","0","0","","0","","1","0","1","BUDS BEST 1OZ LEMON CREMES","0","simple","","","","","","","","","","","",""
"admin","base","Default","simple","15","20745527101048","0","0","BUDS BEST 1OZ OATMEAL COOKIES","","","/2/0/20745527101048.png","/2/0/20745527101048.png","/2/0/20745527101048.png","buds-best-1oz-oatmeal-cookies","buds-best-1oz-oatmeal-cookies.html","","","","","","","","","","","","0","12","","","","12","1.4900","","1.0000","","","Enabled","","Catalog, Search","None","","","","","","","","","","","","","","","","90.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","1","","","1","1","1","0","1","0.0000","1","0","0","0","0","0","","0","","1","0","1","BUDS BEST 1OZ OATMEAL COOKIES","0","simple","","","","","","","","","","","",""
"admin","base","Default","simple","15","10745527170009","0","0","BUDS BEST SALTINES 78 COUNT","","","/1/0/10745527170009.png","/1/0/10745527170009.png","/1/0/10745527170009.png","buds-best-saltines-78-count","buds-best-saltines-78-count.html","","","","","","","","","","","","0","1","","","","1","12.9900","","1.0000","","","Enabled","","Catalog, Search","None","","","","","","","","","","","","","","","","15.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","1","","","1","1","1","0","1","0.0000","1","0","0","0","0","0","","0","","1","0","1","BUDS BEST SALTINES 78 COUNT","0","simple","","","","","","","","","","","",""
"admin","base","Default","simple","9","6991000000753","0","0","BUNGEE CORD 3 PC","","","","","","bungee-cord-3-pc","bungee-cord-3-pc.html","","","","","","","","","","","","0","3","","","","1","1.7900","","1.0000","","","Enabled","","Catalog, Search","None","","","","","","","","","","","","","","","","51.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","1","","","1","1","1","0","1","0.0000","1","0","0","0","0","0","","0","","1","0","1","BUNGEE CORD 3 PC","0","simple","","","","","","","","","","","",""
"admin","base","Default","simple","9","099905210188","0","0","BUNNYHUGS SIZE 3","","","","","","bunnyhugs-size-3","bunnyhugs-size-3.html","","","","","","","","","","","","0","1","","","","8","3.9900","","1.0000","","","Enabled","","Catalog, Search","None","","","","","","","","","","","","","","","","16.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","1","","","1","1","1","0","1","0.0000","1","0","0","0","0","0","","0","","1","0","1","BUNNYHUGS SIZE 3","0","simple","","","","","","","","","","","",""
"admin","base","Default","simple","9","099905111164","0","0","BUNNYHUGS SIZE 4","","","","","","bunnyhugs-size-4","bunnyhugs-size-4.html","","","","","","","","","","","","0","1","","","","8","3.9900","","1.0000","","","Enabled","","Catalog, Search","None","","","","","","","","","","","","","","","","8.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","1","","","1","1","1","0","1","0.0000","1","0","0","0","0","0","","0","","1","0","1","BUNNYHUGS SIZE 4","0","simple","","","","","","","","","","","",""
"admin","base","Default","simple","9","099905108140","0","0","BUNNYHUGS SIZE 5","","","","","","bunnyhugs-size-5","bunnyhugs-size-5.html","","","","","","","","","","","","0","1","","","","8","3.9900","","1.0000","","","Enabled","","Catalog, Search","None","","","","","","","","","","","","","","","","16.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","1","","","1","1","1","0","1","0.0000","1","0","0","0","0","0","","0","","1","0","1","BUNNYHUGS SIZE 5","0","simple","","","","","","","","","","","",""
"admin","base","Default","simple","11","7506295301912","0","0","CAMAY CLASSICO 120G","","","","","","camay-classico-120g","camay-classico-120g.html","","","","","","","","","","","","0","1","","","","8","0.7900","","1.0000","","","Enabled","","Catalog, Search","None","","","","","","","","","","","","","","","","16.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","1","","","1","1","1","0","1","0.0000","1","0","0","0","0","0","","0","","1","0","1","CAMAY CLASSICO 120G","0","simple","","","","","","","","","","","",""
